Source,Target,Weight
王力宏,李建复_李建復,56350000
王力宏,Jocelyn219,56247690
王力宏,wOzAIxUEhAnyUpInyIn,56256120
王力宏,比爾賈,56324983
王力宏,郎朗,67390000
王力宏,刘岩春秋鸿,56256962
王力宏,张靓颖,90830000
王力宏,OurHome王力宏歌迷会,56520000
王力宏,宗庆后,56630000
王力宏,王力宏吧官方微博,56350000
王力宏,許慧欣eVonne,56690000
王力宏,王中磊,66420000
王力宏,KwanChiu,56570000
王力宏,冯小刚,74170000
王力宏,潘瑋柏,76280000
王力宏,唐志中jason,57240000
王力宏,房祖名,64340000
王力宏,林俊杰,87420000
王力宏,徐若瑄VIVIAN,63370000
王力宏,阿信,75700000
王力宏,Biung王宏恩,56325896
王力宏,蔡康永,90410000
王力宏,大S,95110000
王力宏,范范范瑋琪,103890000
王力宏,小S,94560000
王力宏,黑人建州,76530000
王力宏,成龙,83620000
王力宏,乔振宇,62090000
王力宏,方大同,67300000
王力宏,谢娜,140580000
王力宏,陈汉典,59590000
王力宏,恋爱通告,56269393
歌手刘教授,_美少年子亮,114128
歌手刘教授,粉丝头条官方微博,3070000
歌手刘教授,微博雷达,55590000
歌手刘教授,上海无痕接发CR-石健,179114
歌手刘教授,武汉instyle主理人阿威,143672
歌手刘教授,爪小爪,171956
歌手刘教授,何梁峥,112328
歌手刘教授,微博红包,3760000
歌手刘教授,top品牌鞋业,131418
歌手刘教授,echo回声App,3320000
歌手刘教授,老李大,250000
歌手刘教授,神测子,2450000
歌手刘教授,高冷病患,910000
歌手刘教授,纳兰无羁,2020000
歌手刘教授,五行属二,5370000
歌手刘教授,杰克波比,2650000
歌手刘教授,话提,2080000
歌手刘教授,银教授,5640000
歌手刘教授,王栎鑫,2950000
歌手刘教授,骆新,520000
歌手刘教授,痒痒闹眼子,114460
歌手刘教授,完美无冬OL-Xbox,130747
歌手刘教授,Xbox官方微博,194112
歌手刘教授,一好拉面,112287
歌手刘教授,Danny寿寿,111784
歌手刘教授,年少轻狂电影,136916
歌手刘教授,戴睿,260000
歌手刘教授,舞美师,1080000
歌手刘教授,新闻刘一手,110156
歌手刘教授,积慕cake,148255
歌手刘教授,主持人柳莺,240000
歌手刘教授,多米音乐,1460000
歌手刘教授,虾米音乐,3610000
歌手刘教授,原创音乐基地,2430000
歌手刘教授,程丹,117434
歌手刘教授,K家的俩大小姐,111212
歌手刘教授,2839158522_304,110924
歌手刘教授,赵薇,78900000
歌手刘教授,蘇有朋,24430000
歌手刘教授,程雷,183399
歌手刘教授,榕榕童鞋,330000
歌手刘教授,姜鹏老来辣,111061
歌手刘教授,贺羿月Celiar,114053
歌手刘教授,Isabella懵,110799
歌手刘教授,中国达人秀,1180000
歌手刘教授,于大宝double,143108
歌手刘教授,王野wangye,115525
歌手刘教授,de德小德de,131127
歌手刘教授,王偉忠,450000
歌手刘教授,艺小女青,110666
歌手刘教授,小獣是邓氏曹美人,111099
歌手刘教授,素面女王莉麗絲,113590
歌手刘教授,武汉Mistery,111011
歌手刘教授,DJ阿峰,152024
歌手刘教授,韩宇531,158355
歌手刘教授,刘烨,51070000
歌手刘教授,黄贱人,870000
歌手刘教授,大街网职业圈,560000
歌手刘教授,DJ阿喆,148345
歌手刘教授,1058小水,120891
歌手刘教授,1058姗姗,131595
歌手刘教授,1058小K,123324
歌手刘教授,李小雷,141601
歌手刘教授,1058小昕,128299
羅志祥,林志玲,57950000
羅志祥,創造力娛樂,45099810
羅志祥,微博支付,47690000
羅志祥,薛之谦,58100000
羅志祥,范姜FanFan,45132020
羅志祥,周扬青,46920000
羅志祥,邓超,92910000
羅志祥,微博视频,49470000
羅志祥,趙正平,46180000
羅志祥,林允Jelly,47870000
羅志祥,粉丝头条官方微博,48050000
羅志祥,艺人小沈龙,45147638
羅志祥,吴宗宪,46620000
羅志祥,哈雷恶棍李奇,45150010
羅志祥,任贤齐,48550000
羅志祥,GEM鄧紫棋,65520000
羅志祥,爾冬陞,46410000
羅志祥,徐峥,51900000
羅志祥,SMG李勇Leon,45250000
羅志祥,微博雷达,100570000
羅志祥,东方卫视极限挑战,46210000
羅志祥,与狼共舞官方微博,45100303
羅志祥,微博会员,72940000
羅志祥,中山邦夫,45145061
羅志祥,努力努力再努力x,59360000
羅志祥,演员王迅,46710000
羅志祥,孙红雷,60580000
羅志祥,黄磊微博,68320000
羅志祥,林炳存,45109664
羅志祥,張景嵐,45210000
羅志祥,活力松,45118682
羅志祥,毛俊杰,46120000
羅志祥,小胖林育群,45200000
羅志祥,张子文,45520000
羅志祥,戴愛玲,45122038
羅志祥,Sunny王陽明,47290000
羅志祥,我是曾國城,45131956
羅志祥,吳靜嫻的星星知我心,45210000
羅志祥,陳威全,45109831
羅志祥,牛尔,73900000
羅志祥,街旁,45580000
羅志祥,葉瑋庭Uni小葉,45113640
羅志祥,Young杨杨,46190000
羅志祥,楊丞琳,52160000
羅志祥,溫昇豪James,45270000
羅志祥,黄渤,71800000
羅志祥,杜德偉,45350000
羅志祥,藍心湄Pauline_Lan,47780000
羅志祥,卓文萱Genie,46700000
羅志祥,Lilien莉莉安,45105875
羅志祥,STAGE-交流天地,45118440
羅志祥,丁当-Della,45690000
羅志祥,陈若琳sunny,45600000
羅志祥,鯰魚哥,45109583
羅志祥,楊培安RogerYang,45300000
羅志祥,吳建恆KEN,45210000
羅志祥,天天是进哥,45094608
羅志祥,李静,57560000
羅志祥,微博搞笑排行榜,77940000
羅志祥,余政鴻,45091230
羅志祥,凌晗,45460000
羅志祥,伊一,47810000
羅志祥,超人之,45099802
羅志祥,_小钊_,45150582
羅志祥,Host华少,49280000
羅志祥,钟镇涛,46900000
羅志祥,瑞莎0221,45172314
羅志祥,李方儒,45123365
羅志祥,蜆仔laah,45120150
羅志祥,周采詩,45300000
羅志祥,missAMin,45420000
羅志祥,missA霏,46930000
羅志祥,侯佩岑,50390000
羅志祥,倪安東,45350000
羅志祥,曲家瑞,46220000
羅志祥,何炅,123700000
羅志祥,我是曹蘭,45093700
羅志祥,艾艾艾莉絲,45270000
羅志祥,張胜丰老師,45103085
羅志祥,杜海涛,75470000
羅志祥,夏和熙-大野,45146346
羅志祥,蘇志威,45162374
羅志祥,DJRemus蔡一傑,45270000
羅志祥,范范范瑋琪,92740000
羅志祥,陳正道,45250000
羅志祥,許瑋甯Ann,45960000
羅志祥,鄭元暢小綜,53440000
羅志祥,柯震東Kai,81140000
羅志祥,李威Leewei,47590000
羅志祥,Niko孙子涵,45870000
羅志祥,羅志祥的媽媽,45280000
羅志祥,张杰,81900000
羅志祥,王一喵喵喵,45134676
羅志祥,柴智屏Angie,45270000
羅志祥,蔡妍,46780000
羅志祥,King金勤,45149103
羅志祥,大奶菁-羅姐,45105429
羅志祥,陳大天DanielChen,45113333
羅志祥,楊子儀Yankee,45123665
羅志祥,吳俊諺_Gevin,45170004
羅志祥,陳妍希michelle,54480000
羅志祥,M孟佳J,46680000
羅志祥,李妍憬Yuni,45173790
羅志祥,劉伊心的,45168729
羅志祥,辰亦儒,47350000
羅志祥,刘尔金,45091957
羅志祥,譚詠麟AlanTam,47320000
羅志祥,StarrChen-陳星翰,45096132
羅志祥,小鬼黃鴻升,45740000
羅志祥,大隶DA_LEAD,45101312
羅志祥,Ground_阿光,45093739
羅志祥,TiTAN姚姚,45103049
羅志祥,我是真的阿彭,45104152
羅志祥,林采緹Sunny,45220000
羅志祥,古天乐,53580000
羅志祥,誌在必得derekchen,45093066
羅志祥,舒淇,77210000
羅志祥,周秀娜Chrissienana,50440000
羅志祥,廖曉喬Bridgette,45260000
羅志祥,释彦能,45129109
羅志祥,鍾欣潼,66690000
羅志祥,陳卓麒KiChan,45095249
羅志祥,Serena_H,45092534
羅志祥,Singinggg,45166564
羅志祥,Theresa傅颖,45810000
羅志祥,陳顯政的微博,45091640
羅志祥,林牧潔Jennifer,45220000
羅志祥,Karen小蘭,45097371
羅志祥,陈晓东,53800000
羅志祥,吴岱豪Wesley,45092952
羅志祥,RemixEric,45132847
羅志祥,蜷川实花,45340000
羅志祥,Win劉緯翔,45095439
羅志祥,VanNess吳建豪,48150000
羅志祥,江小蒨,45127756
羅志祥,阿達LIANG,45092267
